STATEFP,COUNTYFP,TRACTCE,POPULATION,LATITUDE,LONGITUDE,geometry
17,161,22900,2815,41.489941,-90.547302,POINT (427932.5039370062 188188.45703938865)
17,161,23000,3998,41.478061,-90.547399,POINT (428005.5633229364 186787.15095949432)
17,161,23100,2745,41.472734,-90.56914,POINT (426336.8854612517 186061.0333459847)
17,161,23200,4931,41.488002,-90.568319,POINT (426297.99544356845 187865.119447198)
17,161,23300,3254,41.500169,-90.565092,POINT (426468.63952378323 189314.37090568506)
17,161,23500,1943,41.498004,-90.57692,POINT (425556.149544277 189005.91839592092)
17,161,23600,1609,41.498252,-90.588339,POINT (424659.38907186675 188983.9565648598)
17,161,23700,2322,41.488336,-90.586663,POINT (424857.60824362835 187822.15364553005)
17,161,24000,4186,41.440401,-90.458936,POINT (435201.52513372205 182749.30250679926)
17,161,24101,3590,41.401797,-90.536696,POINT (429363.5954963772 177842.93283977633)
17,161,24102,5383,41.423799,-90.647432,POINT (420523.5020222816 179940.93103550494)
17,161,24103,3777,41.377656,-90.771097,POINT (411118.20383860247 173957.17161542198)
17,161,24200,4045,41.436127,-90.577694,POINT (425913.27918853716 181705.96860182582)
17,161,24300,2566,41.451169,-90.557831,POINT (427369.83894457313 183569.06144927072)
17,161,24400,1896,41.473121,-90.586396,POINT (424981.110122526 186029.18643841398)
17,161,24500,1969,41.5073,-90.556162,POINT (427120.25127020845 190195.46719013763)
17,163,500400,1046,38.632952,-90.117442,POINT (482525.4588519541 -146152.6239465343)
17,163,500500,1464,38.629778,-90.10579,POINT (483503.22534075263 -146466.30810876205)
17,163,500900,2485,38.616553,-90.147951,POINT (480145.23777007853 -148234.9804235129)
17,163,501100,1216,38.600758,-90.13584,POINT (481252.63007232384 -150029.99540181685)
17,163,501200,2626,38.614411,-90.124334,POINT (482096.0974627106 -148366.87609708795)
17,163,501300,2568,38.605364,-90.09111,POINT (484884.95375739824 -149260.72279396508)
17,163,501400,2167,38.595943,-90.064068,POINT (487170.5522305125 -150229.29481636774)
17,163,501501,1580,38.582222,-90.053113,POINT (488169.75573259493 -151785.4702611622)
17,163,501502,2613,38.562329,-90.041753,POINT (489248.1797027895 -154064.71542615542)
17,163,501602,4980,38.534053,-90.011601,POINT (491930.9364471437 -157231.48810845567)
17,163,501604,4323,38.546128,-90.015682,POINT (491506.4463007482 -155833.70968691504)
17,163,501605,2535,38.547511,-90.044405,POINT (489140.24537428166 -155819.75122219074)
17,163,501606,3605,38.515249,-90.002927,POINT (492782.50160892785 -159396.05804291202)
17,163,501607,2332,38.532586,-90.026901,POINT (490686.62455568457 -157483.1704218265)
17,163,501700,3185,38.513372,-89.989445,POINT (493902.84390713583 -159546.45384629696)
17,163,501801,3045,38.526373,-89.966331,POINT (495702.2572826206 -157898.12941982783)
17,163,501802,2481,38.519443,-89.975641,POINT (494990.23378958524 -158761.08492241253)
17,163,501900,3269,38.509689,-89.971948,POINT (495366.2377585888 -159887.92518210708)
17,163,502100,2246,38.64931,-90.101225,POINT (483734.17816295667 -144147.33117776536)
17,163,502200,1171,38.631798,-90.091472,POINT (484661.3977436902 -146155.77789132987)
17,163,502300,5205,38.568174,-90.185587,POINT (477410.3817658981 -154111.12736069743)
17,163,502401,832,38.625804,-90.099439,POINT (484052.63625457784 -146900.97261807256)
17,163,502404,3702,38.625849,-90.053655,POINT (487803.2871989127 -146660.9999460038)
17,163,502500,1004,38.586146,-90.118181,POINT (482806.6784681814 -151657.53524823152)
17,163,502602,4809,38.559026,-90.168292,POINT (478894.8746679949 -155099.03683303573)
17,163,502603,2915,38.55704,-90.141008,POINT (481147.0102839671 -155194.28685176466)
17,163,502700,975,38.580266,-90.122836,POINT (482467.96253331075 -152372.29138660638)
17,163,502800,2155,38.568937,-90.110138,POINT (483591.8550114696 -153639.03056046562)
17,163,502900,1634,38.594716,-90.08925,POINT (485115.5164614154 -150502.63567231887)
17,163,503101,2525,38.503357,-90.180132,POINT (478325.95975799504 -161701.14594517034)
17,163,503102,4653,38.525175,-90.209504,POINT (475758.11620544776 -159284.88355048344)
17,163,503202,5461,38.531802,-90.074168,POINT (486814.5135001301 -157818.99320225685)
17,163,503203,6756,38.447566,-90.087529,POINT (486336.4694072997 -167785.95671433245)
17,163,503211,4146,38.56301,-90.060096,POINT (487738.93870345363 -154079.20644518058)
17,163,503301,3588,38.531767,-89.991925,POINT (493562.1534648296 -157397.8413000311)
17,163,503304,6759,38.498186,-89.986622,POINT (494247.84826289956 -161316.1455506425)
17,163,503322,7555,38.559167,-89.999302,POINT (492752.86074047984 -154216.42752351885)
17,163,503323,6399,38.551929,-89.969277,POINT (495269.25380934466 -154910.51001795253)
17,163,503324,6109,38.555181,-89.93929,POINT (497704.10496744537 -154371.32169151388)
17,163,503332,5109,38.515904,-89.948485,POINT (497245.0576730419 -159034.8112704367)
17,163,503334,6153,38.532427,-89.94275,POINT (497591.4310085582 -157063.2164237393)
17,163,503404,7971,38.619281,-89.957318,POINT (495744.8569347238 -146933.14553214045)
17,163,503411,3419,38.632206,-90.030182,POINT (489679.2222499847 -145792.85648490384)
17,163,503412,6082,38.637782,-90.005684,POINT (491644.52446384524 -145010.726695642)
17,163,503413,5683,38.582846,-89.975328,POINT (494541.7833316128 -151308.96771434217)
17,163,503414,5969,38.581729,-89.951295,POINT (496520.27250336984 -151314.60603764196)
17,163,503415,3079,38.589868,-90.020139,POINT (490816.19809182733 -150716.64641725091)
17,163,503416,3767,38.590725,-89.997429,POINT (492671.3212446157 -150498.13027935982)
17,163,503800,1280,38.543438,-89.872225,POINT (503293.15245323285 -155397.09676230297)
17,163,503903,3853,38.484398,-89.905028,POINT (501049.291104216 -162507.87090445487)
17,163,503905,2996,38.431645,-89.917315,POINT (500438.833404688 -168770.6724275215)
17,163,503906,5295,38.419493,-89.957632,POINT (497217.4774138102 -170410.50394331984)
17,163,503907,5444,38.556323,-89.909491,POINT (500139.19915628765 -154080.2981885793)
17,163,503908,6429,38.52666,-89.885183,POINT (502357.6889775439 -157437.2351790383)
17,163,504001,5184,38.350679,-89.936677,POINT (499457.2544393548 -178384.57104407522)
17,163,504002,5511,38.313599,-89.767949,POINT (513622.9443958319 -181838.5161459224)
17,163,504351,3529,38.600358,-89.902138,POINT (500408.8731686416 -148866.98590382942)
17,163,504352,4203,38.584085,-89.899713,POINT (500730.82469531964 -150766.43656532557)
17,163,504353,4362,38.622723,-89.893817,POINT (500921.2536618921 -146194.84077747216)
17,163,504354,6321,38.586484,-89.919741,POINT (499071.015702101 -150590.14232045744)
17,163,504355,5300,38.615654,-89.917705,POINT (499017.66723624605 -147151.54571395324)
17,163,504356,4519,38.498929,-89.81365,POINT (508439.0472317277 -160314.08331218548)
17,163,504357,4408,38.49806,-89.794037,POINT (510055.37911605637 -160310.8211448586)
17,163,504358,3883,38.590222,-89.809724,POINT (508059.8256047023 -149566.49553927104)
17,163,504359,4137,38.614965,-89.818095,POINT (507183.89359927946 -146703.87714689082)
17,163,504501,2329,38.604834,-90.155572,POINT (479605.77216414484 -149650.93506373512)
17,163,504502,1301,38.641502,-90.159631,POINT (479007.24759551516 -145361.64128308924)
17,163,504600,1765,38.628084,-90.135481,POINT (481083.1152561651 -146816.46562045484)
17,165,955100,2143,37.815222,-88.448425,POINT (626829.5984389825 -232387.74202383458)
17,165,955500,2199,37.814953,-88.432936,POINT (628115.0794801089 -232316.75848576578)
17,165,955600,2489,37.827032,-88.488007,POINT (623440.9786337914 -231264.08644137293)
17,165,955700,2663,37.812545,-88.630777,POINT (611748.5326473522 -233892.87052804045)
17,165,955800,3022,37.73759,-88.552434,POINT (618930.6173213115 -242172.75287593633)
17,165,955900,2344,37.736305,-88.53572,POINT (620328.6536625177 -242214.15557484012)
17,165,956000,2730,37.724231,-88.55161,POINT (619122.2633865869 -243733.53925903628)
17,165,956100,2622,37.693674,-88.618225,POINT (613875.8877822034 -247749.12826192117)
17,165,956200,3556,37.673516,-88.542856,POINT (620317.0518676962 -249621.64363676662)
17,167,100,3517,39.850542,-89.636007,POINT (512332.6466370812 -425.5362827415501)
17,167,201,2296,39.816334,-89.694932,POINT (507864.0613755686 -4768.093595928621)
17,167,202,3330,39.813301,-89.678723,POINT (509191.5740565623 -5038.0557397162775)
17,167,300,2405,39.813188,-89.661334,POINT (510591.0981854965 -4957.823228655868)
17,167,400,2640,39.822874,-89.647432,POINT (511632.76203538023 -3743.08026289668)
17,167,501,2130,39.83854,-89.617491,POINT (513916.2573456089 -1737.6496823151786)
17,167,503,3667,39.823812,-89.629899,POINT (513035.3102581835 -3537.9466479601538)
17,167,504,2802,39.826496,-89.614528,POINT (514250.08358232613 -3138.830687945199)
17,167,600,4791,39.811344,-89.606872,POINT (514986.1424523381 -4880.211670253882)
17,167,700,2077,39.816103,-89.621611,POINT (513762.9295176908 -4400.1933761740875)
17,167,800,1889,39.808595,-89.636147,POINT (512653.25051251694 -5362.3606245709625)
17,167,900,2183,39.81131,-89.646535,POINT (511796.2343242367 -5099.011085390647)
17,167,1001,2151,39.80569,-89.701724,POINT (507401.12157381204 -6057.013977553447)
17,167,1003,1377,39.794613,-89.710204,POINT (506805.5729934594 -7405.871157997466)
17,167,1004,4729,39.794939,-89.697203,POINT (507849.0427326656 -7297.932635668819)
17,167,1100,2358,39.796703,-89.678204,POINT (509363.76115224214 -6988.424212364837)
17,167,1200,3377,39.793377,-89.667964,POINT (510213.77935361885 -7324.736282723115)
17,167,1300,1724,39.8009,-89.663711,POINT (510496.7036432141 -6416.592509122797)
17,167,1400,1183,39.801474,-89.648347,POINT (511728.15434900677 -6266.213035298043)
17,167,1600,2930,39.795425,-89.621359,POINT (513947.1630657033 -6831.998818599785)
17,167,1800,1982,39.784373,-89.648874,POINT (511820.7759474914 -8281.335224989047)
17,167,1900,3066,39.789467,-89.658368,POINT (511016.6635579124 -7733.143495502076)
17,167,2001,3711,39.77816,-89.697663,POINT (507943.4898196194 -9274.838374289016)
17,167,2002,2450,39.773678,-89.706152,POINT (507295.3832613347 -9847.701823315592)
17,167,2100,3582,39.778517,-89.675767,POINT (509702.80014626804 -9115.30499456278)
17,167,2200,3212,39.777668,-89.65983,POINT (510992.02392910724 -9129.410059999243)
17,167,2300,2184,39.780275,-89.638454,POINT (512691.6442000666 -8707.234351223658)
17,167,2400,3310,39.780618,-89.625776,POINT (513709.13679994125 -8598.241174958026)
17,167,2500,5104,39.758415,-89.620708,POINT (514293.02825539984 -11183.276885264446)
17,167,2600,2514,39.770865,-89.643838,POINT (512332.7374648939 -9843.590622582491)
17,167,2700,3044,39.758515,-89.646357,POINT (512227.5415392841 -11310.379542719196)
17,167,2801,2974,39.768646,-89.671404,POINT (510131.5707609345 -10253.353931035375)
17,167,2802,3174,39.759613,-89.679288,POINT (509567.9790834945 -11358.656026893268)
17,167,2900,4921,39.75501,-89.695327,POINT (508312.9190429688 -11986.392452960217)
17,167,3000,5798,39.727615,-89.635722,POINT (513328.09600357653 -14888.637246786422)
17,167,3100,7518,39.721825,-89.616988,POINT (514882.7957586628 -15468.287331944704)
17,167,3201,5125,39.687221,-89.692645,POINT (509060.3194163965 -19948.35027510117)
17,167,3202,5052,39.68342,-89.716117,POINT (507198.3872685253 -20521.389435545563)
17,167,3203,6535,39.665177,-89.682536,POINT (510048.0980553512 -22487.66147451869)
17,167,3300,4845,39.587013,-89.607145,POINT (516746.75990066316 -31275.16243115702)
17,167,3400,5930,39.578853,-89.747186,POINT (505506.9955236074 -32990.19914257975)
17,167,3500,5175,39.75173,-89.893878,POINT (492352.1898317919 -13420.293852571234)
17,167,3601,2720,39.83449,-89.773955,POINT (501367.55433461757 -3052.1091189087133)
17,167,3602,4703,39.798823,-89.730502,POINT (505139.6212322249 -7018.789953557724)
17,167,3603,5693,39.751133,-89.742563,POINT (504540.2377775308 -12694.942328597559)
17,167,3604,5750,39.771591,-89.726238,POINT (505695.0604236245 -10200.601960068001)
17,167,3701,4575,39.909952,-89.577963,POINT (516524.0243526851 6880.69519763077)
17,167,3702,4234,39.902203,-89.636714,POINT (511867.12188108376 5650.111888156887)
17,167,3801,2559,39.829953,-89.567195,POINT (518028.54132423486 -2474.337323402705)
17,167,3802,5864,39.854697,-89.537492,POINT (520218.01027403533 599.9084531068657)
17,167,3901,5325,39.734559,-89.556542,POINT (519649.17969566514 -13640.22948217634)
17,167,3902,3953,39.76703,-89.521739,POINT (522190.1203299123 -9628.599238249297)
17,167,4000,4212,39.832765,-89.371571,POINT (533733.5111251216 -1058.2833382246838)
17,167,4200,1993,39.795475,-89.636005,POINT (512768.4685378414 -6905.426975506848)
17,169,970100,2087,40.167138,-90.650969,POINT (428612.0457110954 31813.029319387846)
17,169,970200,3068,40.121472,-90.563824,POINT (435896.067418064 26831.45685021608)
17,169,970300,1747,40.101001,-90.479429,POINT (442796.1914215853 24811.54675480179)
17,171,970600,1685,39.72529,-90.516258,POINT (442407.53720487974 -19600.979849367683)
17,171,970700,3264,39.604994,-90.434026,POINT (449866.5096664131 -33374.91635640918)
17,173,959100,3444,39.591992,-88.935318,POINT (570912.3439242812 -26835.50713991848)
17,173,959200,2775,39.423039,-88.895049,POINT (575651.9665236269 -46455.22756763825)
17,173,959300,4935,39.40827,-88.802696,POINT (583252.2855332178 -47626.78396983507)
17,173,959400,3333,39.409566,-88.636959,POINT (596644.6470497994 -46443.04986453694)
17,173,959500,3463,39.277762,-88.613032,POINT (599788.9738671072 -61781.11256895385)
17,173,959600,3040,39.272511,-88.951921,POINT (572370.6051730836 -64493.35127720894)
17,175,951400,2981,41.133993,-89.803285,POINT (488991.31568031997 149828.43846124076)
17,175,951500,2419,41.054519,-89.778068,POINT (491593.85131673736 140594.66099535726)
17,177,100,4500,42.422896,-89.456366,POINT (505823.05943013116 303567.2052808356)
17,177,200,3132,42.433543,-89.666818,POINT (489495.73459297075 303717.6931348083)
17,177,300,3841,42.403594,-89.82687,POINT (477373.2294926833 299370.04519927275)
17,177,400,2733,42.285392,-89.827445,POINT (478237.6579089813 285428.9650885932)
17,177,500,2929,42.305946,-89.676631,POINT (489743.4203460008 288622.4570933741)
17,177,600,3091,42.283566,-89.530537,POINT (501221.3294471915 286747.49934978527)
17,177,700,1474,42.296327,-89.601432,POINT (495635.4310115411 287879.19583719596)
17,177,800,3134,42.297818,-89.625181,POINT (493786.7647986138 287931.04708180914)
17,177,900,4844,42.302526,-89.655709,POINT (491388.4341271561 288327.4959886884)
17,177,1000,4354,42.289293,-89.660738,POINT (491103.98831043736 286741.23844988603)
17,177,1100,3224,42.286508,-89.639267,POINT (492786.9231934595 286524.3053160125)
17,177,1200,3622,42.289145,-89.625751,POINT (493811.5389374627 286905.5386724697)
17,177,1300,3752,42.285978,-89.612373,POINT (494871.55906995194 286601.9162249169)
17,179,20100,2458,40.672365,-89.567558,POINT (511260.06552142784 96692.11270310257)
17,179,20301,4544,40.656129,-89.533462,POINT (514096.5002021078 94964.47212270921)
17,179,20302,4929,40.643787,-89.56265,POINT (511878.4489420247 93353.0903562093)
17,179,20400,4979,40.644492,-89.594245,POINT (509364.32647983806 93265.93244272307)
17,179,20500,4267,40.617412,-89.607672,POINT (508513.64666417806 90004.74882920501)
17,179,20600,1984,40.57986,-89.640693,POINT (506187.86340014957 85405.73764161784)
17,179,20700,4281,40.585579,-89.62824,POINT (507132.2694030005 86145.78328492063)
17,179,20800,2909,40.572304,-89.640687,POINT (506248.12107999256 84515.95008719349)
17,179,20900,1934,40.558206,-89.65339,POINT (505349.69716287707 82787.95498992765)
17,179,21000,5251,40.559705,-89.640309,POINT (506377.8520175524 83034.28286401434)
17,179,21101,6352,40.572866,-89.619023,POINT (507965.672498631 84698.01959901025)
17,179,21102,5730,40.548557,-89.621058,POINT (507996.8339446029 81824.48890619831)
17,179,21201,4919,40.723562,-89.46642,POINT (518869.84774582856 103270.87543401697)
17,179,21202,3139,40.68932,-89.532682,POINT (513891.3412628012 98877.42301926871)
17,179,21203,4866,40.694457,-89.507099,POINT (515879.4869506667 99621.3341400996)
17,179,21500,6940,40.60695,-89.536954,POINT (514214.75939346466 89154.19628207076)
17,179,21603,5752,40.632982,-89.458245,POINT (520255.2792532623 92649.06613076688)
17,179,21604,1921,40.614878,-89.473326,POINT (519204.8127844161 90434.57348826215)
17,179,21605,2642,40.60615,-89.456938,POINT (520577.4774508284 89496.70712397915)
17,179,21606,6158,40.599743,-89.453956,POINT (520866.5311197018 88758.65951224991)
17,179,21701,5916,40.560315,-89.339644,POINT (530274.1434428915 84750.0412709534)
17,179,21702,5547,40.526739,-89.514027,POINT (516683.26189783204 79833.80272004424)
17,179,21801,5040,40.524617,-89.652139,POINT (505714.419110693 78839.16646390718)
17,179,21802,1939,40.492808,-89.788112,POINT (495143.37252195366 74375.4735776442)
17,179,21900,4351,40.40336,-89.580224,POINT (512403.30820324126 64947.452756590166)
17,179,22000,4090,40.419303,-89.374588,POINT (528658.7283229693 67953.57348916128)
17,179,22100,3352,40.705398,-89.396208,POINT (524586.0621376276 101518.2941531427)
17,179,22200,4449,40.695709,-89.43853,POINT (521308.61137921043 100143.87679975147)
17,179,22300,6033,40.71237,-89.42427,POINT (522303.44096758735 102184.35280745824)
17,179,22400,4671,40.688115,-89.486502,POINT (517564.80131376546 98986.74758159454)
17,181,950100,4158,37.517824,-89.187673,POINT (568089.4669463229 -271916.9236896044)
17,181,950200,2374,37.524941,-89.326852,POINT (556443.6661926823 -271907.8663934509)
17,181,950300,1911,37.451756,-89.270652,POINT (561732.2702205572 -280157.9936461565)
17,181,950400,5224,37.462071,-89.243042,POINT (563946.7693028952 -278784.64680055046)
17,181,950500,3577,37.394587,-89.194874,POINT (568528.9819235412 -286408.7389475202)
17,183,100,1534,40.125338,-87.627509,POINT (670797.4313547626 44427.245056355256)
17,183,200,1367,40.125088,-87.616519,POINT (671678.2513920373 44475.68240853153)
17,183,300,1955,40.128976,-87.606942,POINT (672402.9909455915 45000.4757703917)
17,183,400,3077,40.142261,-87.595622,POINT (673168.7373074751 46642.00736934287)
17,183,500,3693,40.153985,-87.612865,POINT (671669.0112995025 47897.47415933718)
17,183,600,2216,40.140668,-87.63417,POINT (670105.7449179717 46181.6938262531)
17,183,700,3572,40.152403,-87.64046,POINT (669481.2920368213 47516.358840881505)
17,183,800,2241,40.135334,-87.658409,POINT (668224.5159851745 45383.73992929609)
17,183,900,2149,40.120711,-87.650645,POINT (668996.6110823809 43719.99762669709)
17,183,1200,3036,40.171219,-87.6229,POINT (670688.027346079 49851.776020590136)
17,183,1300,3593,40.18148,-87.644231,POINT (668878.0847520378 50906.979250363496)
17,183,10100,3068,40.40514,-87.742239,POINT (658756.5428885756 76510.63854032713)
17,183,10200,5007,40.466139,-87.668257,POINT (664011.3937464854 84197.9458220272)
17,183,10300,4459,40.251437,-87.722271,POINT (661927.1319628741 58581.54772615833)
17,183,10400,2282,40.237564,-87.60967,POINT (671052.5730517553 57742.62596957564)
17,183,10500,3432,40.08817,-87.608875,POINT (672674.0982125077 40191.528625071245)
17,183,10600,4139,40.043597,-87.636451,POINT (670932.5223553187 34758.363791157986)
17,183,10701,2894,40.093014,-87.64543,POINT (669700.9785098744 40501.94676234607)
17,183,10702,2963,40.075483,-87.715752,POINT (664258.8984918948 37946.97166685366)
17,183,10800,3209,40.116641,-87.802538,POINT (656898.2030202303 42179.44208619017)
17,183,10900,2836,39.978719,-87.81871,POINT (657007.9044043346 25857.744922546874)
17,183,11000,3767,39.978697,-87.636236,POINT (671624.2929302021 27133.873624043103)
17,183,11100,2428,39.942615,-87.619817,POINT (673315.0821707591 23010.825239662994)
17,183,11200,5271,40.129685,-87.573713,POINT (675050.6792780241 45319.94867457041)
17,185,957200,3649,38.469169,-87.824247,POINT (671888.3021071813 -151422.6976710396)
17,185,957300,3051,38.423797,-87.774706,POINT (676412.3108640877 -156392.05671006817)
17,185,957400,1986,38.41473,-87.759803,POINT (677727.4493224486 -157349.00788347784)
17,185,957500,2675,38.403004,-87.77835,POINT (676325.4247011534 -158856.68934533576)
17,187,870100,2087,40.933851,-90.722943,POINT (417816.15683763026 121841.1187964543)
17,187,870200,2573,40.72045,-90.634002,POINT (426275.9543553659 97083.7531236051)
17,187,870300,2561,40.947342,-90.539938,POINT (432198.3096742272 124251.85337914062)
17,187,870400,4804,40.917131,-90.64567,POINT (424039.2985637696 120213.29179983436)
17,187,870500,4810,40.906392,-90.643461,POINT (424285.6580689018 118957.31753669404)
17,189,950100,3082,38.435767,-89.250186,POINT (555202.6169054934 -164572.0484882593)
17,189,950200,3684,38.399828,-89.558201,POINT (530194.2173614757 -170556.04029075403)
17,189,950300,3077,38.341252,-89.384146,POINT (544977.7353414012 -176448.0355593471)
17,189,950400,3918,38.280222,-89.365409,POINT (547021.0117588295 -183506.19367595008)
17,191,954900,3266,38.403766,-88.289131,POINT (634396.3005297361 -162298.43167318313)
17,191,955000,4335,38.492954,-88.507179,POINT (615665.6988089691 -153269.69487076555)
17,191,955100,2714,38.38798,-88.361413,POINT (628611.9584085202 -164632.19863765812)
17,191,955200,3032,38.375041,-88.365729,POINT (628380.0743886413 -166179.03455506315)
17,191,955300,2832,38.33853,-88.561884,POINT (612604.9319428374 -171747.2368229885)
17,193,958000,1999,38.091982,-88.171965,POINT (647040.8370146115 -198078.79572124657)
17,193,958100,3294,38.082332,-88.170327,POINT (647269.5965793203 -199199.22305906008)
17,193,958200,2651,38.193621,-88.050351,POINT (656067.8649443826 -185323.82356210425)
17,193,958300,2846,38.118919,-88.290972,POINT (636968.4791796455 -195725.71719958878)
17,193,958400,3087,37.976401,-88.2783,POINT (639377.5523213808 -212353.43147565803)
17,195,100,3527,41.832982,-89.771165,POINT (486101.5630963286 232375.95302535334)
17,195,200,3008,41.831706,-89.956587,POINT (471660.64565625665 231288.85345421583)
17,195,300,3249,41.804954,-89.971832,POINT (470673.2828566119 228059.06043067173)
17,195,400,3031,41.823329,-90.151723,POINT (456511.8388333234 229345.86541037532)
17,195,500,3645,41.866822,-90.158695,POINT (455651.89112158254 234440.81134073177)
17,195,600,4012,41.692008,-90.055683,POINT (464971.0232204639 214329.19132122127)
17,195,700,2736,41.65942,-89.951318,POINT (473369.0391244201 211003.84965349975)
17,195,800,1946,41.647954,-89.778468,POINT (486965.9267923463 210527.7546418346)
17,195,900,3623,41.811926,-89.694578,POINT (492235.02215925895 230289.06275685606)
17,195,1000,2939,41.794885,-89.715385,POINT (490746.46453649556 228172.45277649825)
17,195,1101,2639,41.801805,-89.695643,POINT (492231.4614227093 229090.5099928225)
17,195,1102,2108,41.792288,-89.696488,POINT (492240.28685404395 227964.3022200185)
17,195,1200,3842,41.798877,-89.683509,POINT (493200.489282064 228808.43815526794)
17,195,1300,2417,41.802989,-89.669825,POINT (494234.9547150801 229364.40339738852)
17,195,1400,2243,41.777315,-89.664366,POINT (494863.0909652726 226366.6229141773)
17,195,1500,3218,41.777529,-89.688373,POINT (492989.0493768275 226266.76488798033)
17,195,1600,2538,41.772822,-89.700086,POINT (492112.44418045727 225651.07529209772)
17,195,1700,2892,41.764405,-89.704081,POINT (491866.8262407366 224638.19688142004)
17,195,1800,2078,41.724177,-89.698256,POINT (492636.90549372765 219926.681606491)
17,197,880105,7471,41.697917,-88.108465,POINT (616918.0600808325 226137.08569182872)
17,197,880106,4494,41.698902,-88.091763,POINT (618211.0108077037 226361.84444194686)
17,197,880107,5101,41.705231,-88.07794,POINT (619226.6767173191 227197.1018986884)
17,197,880109,5283,41.719572,-88.05744,POINT (620683.537585619 229019.34955981866)
17,197,880111,3683,41.702294,-88.057503,POINT (620849.4313863675 226985.03767159884)
17,197,880112,2031,41.703008,-88.041638,POINT (622079.5831312188 227173.09090627846)
17,197,880113,3725,41.69405,-88.060405,POINT (620704.586027484 225995.5887003397)
17,197,880114,2896,41.686932,-88.081878,POINT (619099.9231895456 225017.2704966878)
17,197,880115,3276,41.694145,-88.076727,POINT (619430.5975578276 225900.0114016076)
17,197,880116,2913,41.709926,-88.057481,POINT (620775.6992365335 227883.5886809474)
17,197,880117,3649,41.713254,-88.044893,POINT (621724.298497109 228357.83961719146)
17,197,880118,4676,41.721645,-88.108522,POINT (616680.5494376703 228930.00713188105)
17,197,880119,4445,41.721609,-88.135074,POINT (614610.7633061707 228753.33403155938)
17,197,880122,5914,41.690664,-88.137047,POINT (614759.7916024042 225097.5733433254)
17,197,880123,3709,41.705937,-88.11625,POINT (616232.1767225986 227030.5757172972)
17,197,880124,3940,41.685097,-88.105385,POINT (617284.2524907268 224647.96621971158)
17,197,880125,5463,41.674151,-88.136212,POINT (614986.5518782407 223159.04067502034)
17,197,880202,4716,41.659683,-88.080319,POINT (619490.132054351 221819.81435024197)
17,197,880203,3813,41.648213,-88.088353,POINT (618976.1060760564 220417.14637841025)
17,197,880204,6150,41.645202,-88.115255,POINT (616905.8122375613 219887.34372057903)
17,197,880303,4117,41.717156,-88.175924,POINT (611469.145367145 227964.92931472455)
17,197,880304,5018,41.718482,-88.156707,POINT (612954.6277690708 228245.14023325982)
17,197,880305,5410,41.702037,-88.175909,POINT (611617.5540338794 226185.09193770052)
17,197,880307,6448,41.71771,-88.197266,POINT (609799.6129082323 227892.67983110805)
17,197,880309,4959,41.689717,-88.194782,POINT (610265.2614841897 224613.0501460773)
17,197,880314,7478,41.646215,-88.24317,POINT (606910.4380623959 219180.9305864391)
17,197,880315,3846,41.69112,-88.152772,POINT (613528.7012001646 225049.382517265)
17,197,880316,3824,41.698467,-88.167999,POINT (612269.2823752216 225815.86625550102)
17,197,880317,6383,41.653618,-88.172549,POINT (612351.3416854454 220506.6147074559)
17,197,880318,3718,41.672304,-88.195507,POINT (610377.8569941111 222558.38084538095)
17,197,880319,5010,41.672425,-88.219837,POINT (608478.1527002275 222416.2169445702)
17,197,880320,3481,41.643589,-88.213536,POINT (609249.3070655422 219061.8594367527)
17,197,880321,3941,41.659432,-88.216915,POINT (608832.0351697693 220905.3179647557)
17,197,880322,6727,41.693732,-88.220987,POINT (608182.1085761982 224917.33098158534)
17,197,880323,6782,41.712326,-88.218201,POINT (608219.3318098899 227124.3196426162)
17,197,880324,5198,41.72019,-88.248288,POINT (605797.1307331834 227857.53398154996)
17,197,880325,3273,41.70643,-88.255075,POINT (605400.5587139986 226194.12528070444)
17,197,880326,3281,41.708968,-88.245864,POINT (606094.4567994878 226551.79540706886)
17,197,880408,5050,41.629865,-88.152958,POINT (614112.4627710138 217837.09244936513)
17,197,880411,3328,41.617978,-88.188203,POINT (611476.0121472754 216209.90692935686)
17,197,880412,4189,41.56041,-88.151632,POINT (614894.4445470116 209669.6166038267)
17,197,880414,4281,41.560603,-88.170386,POINT (613426.5946046857 209570.8365930646)
17,197,880416,3158,41.558497,-88.191579,POINT (611790.4157144843 209185.96943818522)
17,197,880417,2553,41.577526,-88.182187,POINT (612339.4591411406 211486.6845252772)
17,197,880418,4933,41.557283,-88.209499,POINT (610401.3190278942 208927.5410145267)
17,197,880421,6407,41.58587,-88.207353,POINT (610291.8241445468 212306.6631439945)
17,197,880422,3788,41.603084,-88.219095,POINT (609207.5943881425 214257.63458241412)
17,197,880423,3763,41.623626,-88.212738,POINT (609505.0969334509 216716.8123361503)
17,197,880424,5131,41.621235,-88.230294,POINT (608157.2017313343 216322.57700123446)
17,197,880425,4649,41.612967,-88.158295,POINT (613860.6653976393 215813.29636302753)
17,197,880426,4181,41.613419,-88.148111,POINT (614651.6445737375 215932.49340568433)
17,197,880427,2733,41.574801,-88.162487,POINT (613905.5532760542 211293.31467433175)
17,197,880428,4879,41.588406,-88.151663,POINT (614618.5573652434 212964.99037717507)
17,197,880429,4953,41.561632,-88.221037,POINT (609457.2193436663 209365.27622804933)
17,197,880430,3723,41.560555,-88.234226,POINT (608436.6267893014 209153.76832012658)
